time,wheel freq,motor current,motor rpm,motor torque,bamocar dc voltage,pack current,pack voltage,tractive voltage,left thermistor,right thermistor,middle thermistor,motor temperature,igbt temperature,pack power,real torque
0.0,0.0,,,,,,,,22.30232964574764,22.17263415851425,21.718699953197383,,,,
0.0041200000000000125,0.0,,,,,,,,23.08050256914797,22.950807081914583,22.4644542795367,,,,
0.00823999999999997,0.0,,,,,,,,22.691416107447804,22.010520074219837,21.621433612519663,,,,
0.010699999999999987,0.0,0.0,1.0,0.0,0.0,,,,22.98181752628432,22.087959612713558,21.718229886151764,17.568399999999997,18.625066822143253,,0.0
0.012359999999999982,0.0,0.0,1.0,0.0,0.0,,,,23.17777945932034,22.140215561453225,21.783547696814075,17.586156290814102,18.622823861905655,,0.0
0.016479999999999995,0.0,0.0,1.0,0.0,0.0,,,,23.27504579999806,22.658997510386783,22.23748190213094,17.630226121027423,18.617256996737634,,0.0
0.016639999999999988,0.0,0.0,1.0,0.0,0.0,,,,23.27126846637951,22.626258843706513,22.20474323545067,17.631937570744444,18.61704080779907,,0.0
0.020600000000000007,0.0,0.0,1.0,0.0,0.0,,,,23.17777945932034,21.81597684336975,21.39446123511391,17.674295951240747,18.611690131569617,,0.0
0.024719999999999964,0.0,0.0,1.0,0.0,0.0,,,,22.691416107447804,22.269911048686613,21.81597684336975,17.718365781454068,18.606123266401596,,0.0
0.028839999999999977,0.0,0.0,1.0,0.0,0.0,,,,23.24262720293704,22.36717738936433,21.945672330603134,17.76243561166739,18.60055640123358,,0.0
0.03295999999999999,0.0,0.0,1.0,0.0,0.0,,,,23.30747494655373,22.4644542795367,21.913243184047467,17.80650544188071,18.594989536065558,,0.0
0.03366999999999998,0.0,0.0,1.0,0.0,0.0,,,,23.285124510647005,22.43092862567661,21.87971753018738,17.814099999999996,18.59403019765068,,0.0
0.03708,0.0,0.0,1.0,0.0,0.0,,,,23.17777945932034,22.269911048686613,21.718699953197383,17.814099999999996,18.59403019765068,,0.0
0.03960999999999998,0.0,0.0,1.0,0.0,0.0,,,,23.477164517718403,21.850764174163935,21.27959710530137,17.814099999999996,18.59403019765068,,0.0
0.041190000000000004,0.0,0.0,1.0,0.0,0.0,,,,23.664132261698228,21.589004465963992,21.005374773413735,17.814099999999996,18.59403019765068,,0.0
0.04255999999999999,0.0,0.0,1.0,0.0,0.0,,,,23.2769299959385,21.761094361857204,21.241998380266907,17.814099999999996,18.59403019765068,,0.0
0.042659999999999976,0.0,0.0,1.0,0.0,0.0,0.586090087890625,532.0193560123444,0.3994139218702912,23.248667056831952,21.773655668126782,21.259270176387574,17.814099999999996,18.59403019765068,0.2340925405736982,0.0
0.04531999999999997,0.0,0.0,1.0,0.0,0.0,0.6068155768402503,532.0284879887578,0.41539528441954976,22.49687287659772,22.10778641489755,21.718699953197383,17.814099999999996,18.59403019765068,0.2340925405736982,0.0
0.049439999999999984,0.0,0.0,1.0,0.0,0.0,0.6389167101005724,532.042632252977,0.44014837227779996,22.983236228470258,22.30232964574764,21.945672330603134,17.814099999999996,18.59403019765068,0.2340925405736982,0.0
0.053549999999999986,0.0,0.0,1.0,0.0,0.0,0.6709399279889033,532.0567421864578,0.46484137982571455,23.40474128723145,21.88082458698645,21.4593089787306,17.814099999999996,18.59403019765068,0.2340925405736982,0.0
0.05663999999999997,0.0,0.0,1.0,0.0,0.0,0.6950157779341447,532.0673503846222,0.4834061957194021,23.40474128723145,21.759231111644652,21.240451800084752,17.814099999999996,18.59403019765068,0.2340925405736982,0.0
0.05767,0.0,0.0,1.0,0.0,0.0,0.7030410612492254,532.070886450677,0.4895944676839648,23.40474128723145,21.718699953197383,21.1674994072028,17.823422464083585,18.595421913942687,0.2340925405736982,0.0
0.06179000000000001,0.0,0.0,1.0,0.0,0.0,0.7351421945095475,532.0850307148962,0.514347555542215,23.14535031276467,21.88082458698645,21.362042638052884,17.86071232041793,18.600988779110704,0.2340925405736982,0.0
0.06257999999999997,0.0,0.0,1.0,0.0,0.0,0.7412975088968419,532.0877428432295,0.5190939000587239,23.226174907551588,21.82486878708166,21.330955633030225,17.867862559860683,18.602056211994864,0.2340925405736982,0.0
0.06590999999999997,0.0,0.0,1.0,0.0,0.0,0.7672433277698691,532.0991749791154,0.5391006434004649,23.56686592102051,21.589004465963992,21.19991800426382,17.89800217675228,18.606555644278725,0.2340925405736982,0.0
0.07002999999999998,0.0,0.0,1.0,0.0,0.0,0.7993444610301912,532.1133192433347,0.5638537312587151,23.24262720293704,22.88595933829789,22.36717738936433,17.93529203308663,18.612122509446742,0.2340925405736982,0.0
0.07415,0.0,0.0,1.0,0.0,0.0,0.8314455942905132,532.1274635075539,0.5886068191169653,23.24262720293704,22.30232964574764,21.783547696814075,17.972581889420976,18.617689374614763,0.2340925405736982,0.0
0.07827,0.0,0.0,1.0,0.0,0.0,0.8635467275508354,532.1416077717731,0.6133599069752156,23.14535031276467,22.4644542795367,21.97809092766416,18.009871745755326,18.62325623978278,0.2340925405736982,0.0
0.07961000000000001,0.0,0.0,1.0,0.0,0.0,0.8739873873976391,532.1462080907182,0.6214106685601805,22.913346492155423,22.348450653658915,21.851543389150024,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.08238999999999996,0.0,0.0,1.0,0.0,0.0,0.8956478608111571,532.1557520359924,0.6381129948334654,22.432025132981025,22.10778641489755,21.589004465963992,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.08555000000000001,0.0,0.0,1.0,0.0,0.0,0.9202691183603364,532.1666005493256,0.6570983728995023,22.65584833260019,21.933708896402624,21.589004465963992,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.08650999999999998,0.0,0.0,1.0,0.0,0.0,0.9277489940714791,532.1698963002116,0.6628660826917157,22.72384525400348,21.88082458698645,21.589004465963992,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09062999999999999,0.0,0.0,1.0,0.0,0.0,0.9598501273318012,532.1840405644308,0.6876191705499659,23.59928451808153,21.68628135613636,21.1674994072028,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09475,0.0,0.0,1.0,0.0,0.0,0.9919512605921232,532.19818482865,0.7123722584082162,22.78869299762017,22.23748190213094,21.783547696814075,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09810999999999998,0.0,0.0,1.0,0.0,0.0,1.0181308255811234,532.2097199567512,0.7325592426809637,23.321982198470046,21.83116317289627,21.37722896757941,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09844999999999998,0.0,0.0,1.0,0.0,0.0,1.02077994822882,532.2108872018566,0.7346019732323728,23.375945986651285,21.790047587199904,21.33611338188304,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09877999999999998,0.0,0.0,1.0,0.0,0.0,1.0233511555045254,532.2120201162237,0.7365846234734461,23.428322604591898,21.750141283435784,21.296207078118922,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.09904000000000002,0.0,0.0,1.0,0.0,0.0,1.0253769551762937,532.212912715422,0.7381467115421709,23.469589030848145,21.718699953197383,21.26476574788052,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.10259000000000001,0.0,0.0,1.0,0.0,0.0,1.0530369122331245,532.2251001275527,0.7594752217112941,23.061622846322855,22.680339271602683,22.138979000434706,18.02199999999999,18.625066822143253,0.2340925405736982,0.0
0.10298999999999997,0.0,0.0,1.0,0.0,0.0,1.0561535271127669,532.2264733570885,0.7618784341247162,23.01565482553128,22.78869299762017,22.23748190213094,18.025621951219502,18.624796499182633,0.2340925405736982,0.0
0.10710999999999998,0.0,0.0,1.0,0.0,0.0,1.0882546603730892,532.2406176213077,0.7866315219829665,22.658997510386783,22.269911048686613,21.84839544043077,18.062928048780478,18.62201217268823,0.2340925405736982,0.0
0.10853000000000002,0.0,0.0,1.0,0.0,0.0,1.0993186431958217,532.2454925861599,0.795162926050616,22.904852305360762,22.37048619227144,21.881922912286296,18.075785975609744,18.621052526178023,0.2340925405736982,0.0
0.11123,0.0,0.0,1.0,0.0,0.0,1.1203557936334112,532.2547618855269,0.8113846098412167,23.372322690170428,22.561720620214416,21.945672330603134,18.100234146341453,18.61922784619383,0.2340925405736982,0.0
0.11535000000000001,0.0,0.0,1.0,0.0,0.0,1.1524569268937332,532.2689061497462,0.836137697699467,22.7562638510645,21.783547696814075,21.232347150819496,18.137540243902425,18.616443519699427,0.2340925405736982,0.0
0.11946999999999997,0.0,0.0,1.0,0.0,0.0,1.1845580601540548,532.2830504139654,0.8608907855577168,22.950807081914583,22.20506330506992,21.653852209580688,18.1748463414634,18.613659193205027,0.2340925405736982,0.0
0.12357999999999997,0.0,0.0,1.0,0.0,0.0,1.2165812780423857,532.2971603474462,0.8855837931056314,23.048083972086957,21.913243184047467,21.491738125286275,18.212061890243884,18.61088162478464,0.2340925405736982,0.0
0.12555,0.0,0.0,1.0,0.0,0.0,1.2319306063246274,532.3039235029103,0.8974196142417366,23.109948405464625,22.29989840869961,21.8629247255523,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.12771,0.0,0.0,1.0,0.0,0.0,1.2487603266746992,532.3113389424038,0.9103969612742173,23.17777945932034,22.72384525400348,22.269911048686613,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.1315,0.0,0.0,1.0,0.0,0.0,1.2782902526593158,532.324350292256,0.933167398891394,22.99881857463058,21.79920916418428,21.404928587097334,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.13183,0.0,0.0,1.0,0.0,0.0,1.280861459935021,532.3254832066231,0.9351500491324676,22.983236228470258,21.718699953197383,21.329613491497213,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.13594,0.0,0.0,1.0,0.0,0.0,1.312884677823352,532.3395931401038,0.9598430566803822,23.14535031276467,21.945672330603134,21.362042638052884,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14005999999999996,0.0,0.0,1.0,0.0,0.0,1.3449858110836737,532.353737404323,0.984596144538632,22.658997510386783,21.84839544043077,21.362042638052884,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14205,0.0,0.0,1.0,0.0,0.0,1.3604909701098975,532.360569221264,0.9965521262954085,22.94089631819626,22.161616337996854,21.643941445862357,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14238,0.0,0.0,1.0,0.0,0.0,1.3630621773856029,532.361702135631,0.9985347765364818,22.987643356677225,22.21355749186459,21.690688484343323,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14272,0.0,0.0,1.0,0.0,0.0,1.3657113000332994,532.3628693807365,1.0005775070878908,23.035806972081858,22.267072620091962,21.738852099747955,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14417999999999997,0.0,0.0,1.0,0.0,0.0,1.3770869443439957,532.3678816685423,1.0093492323968822,23.24262720293704,22.49687287659772,21.945672330603134,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.1483,0.0,0.0,1.0,0.0,0.0,1.409188077604318,532.3820259327615,1.0341023202551325,22.594149766770087,22.07536781783653,21.653852209580688,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.14853,0.0,0.0,1.0,0.0,0.0,1.4109801311601124,532.3828155397447,1.0354841673928503,22.644831741150128,22.055456747723177,21.633941728395435,18.229899999999983,18.60955028420358,0.2340925405736982,0.0
0.15242,0.0,0.0,1.0,0.0,0.0,1.4412892108646398,532.3961701969807,1.0588554081133827,23.502018177403816,21.718699953197383,21.29719489443619,18.255505920766204,18.599033288058358,0.2340925405736982,0.0
0.15447,0.0,0.0,1.0,0.0,0.0,1.45726186212281,532.403207998352,1.071171871732172,23.453615841274363,21.750966427569765,21.29719489443619,18.269000043535033,18.593490912197765,0.2340925405736982,0.0
0.15654,0.0,0.0,1.0,0.0,0.0,1.473390344124962,532.4103144612,1.0836084959716328,23.40474128723145,21.783547696814075,21.29719489443619,18.282625816282096,18.587894464377555,0.2340925405736982,0.0
0.16065999999999997,0.0,0.0,1.0,0.0,0.0,1.5054914773852837,532.4244587254192,1.1083615838298828,23.372322690170428,22.72384525400348,22.269911048686613,18.30974571179799,18.576755640696756,0.2340925405736982,0.0
0.16477999999999998,0.0,0.0,1.0,0.0,0.0,1.5375926106456057,532.4386029896384,1.133114671688133,22.78869299762017,21.945672330603134,21.491738125286275,18.336865607313886,18.565616817015954,0.2340925405736982,0.0
0.16891,0.0,0.0,1.0,0.0,0.0,1.569771659277919,532.4527815845961,1.1579278398567188,22.594149766770087,21.718699953197383,21.1674994072028,18.364051327818895,18.554450957355346,0.2340925405736982,0.0
0.17149999999999999,0.0,0.0,1.0,0.0,0.0,1.5899517406236068,532.4616732458406,1.1734886402336284,22.982365112291546,21.882160445622915,21.433119383405106,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.17302,0.0,0.0,1.0,0.0,0.0,1.60179487716625,532.4668915180769,1.1826208474046334,23.210198056381365,21.97809092766416,21.589004465963992,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.17714000000000002,0.0,0.0,1.0,0.0,0.0,1.633896010426572,532.4810357822961,1.2073739352628836,23.696561408253903,21.718699953197383,21.232347150819496,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.17744,0.0,0.0,1.0,0.0,0.0,1.6362334715863038,532.482065704448,1.2091763445729502,23.64934217746505,21.78716822192476,21.329146189853095,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18126000000000003,0.0,0.0,1.0,0.0,0.0,1.665997143686894,532.4951800465153,1.2321270231211339,23.048083972086957,22.658997510386783,22.561720620214416,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18538000000000004,0.0,0.0,1.0,0.0,0.0,1.6980982769472162,532.5093243107345,1.2568801109793841,23.08050256914797,21.589004465963992,21.19991800426382,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18597999999999998,0.0,0.0,1.0,0.0,0.0,1.70277319926668,532.5113841550383,1.2604849295995173,23.03800602960509,21.645667542910612,21.242416080140874,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18631999999999999,0.0,0.0,1.0,0.0,0.0,1.7054223219143765,532.5125514001438,1.2625276601509263,23.013924657197457,21.677776619847037,21.266498323137874,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18665000000000004,0.0,0.0,1.0,0.0,0.0,1.7079935291900823,532.5136843145109,1.264510310392,22.990551560448864,21.708941312167685,21.289872264870258,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.18949999999999995,0.0,0.0,1.0,0.0,0.0,1.7301994102075373,532.5234685749538,1.2816331988376337,22.78869299762017,21.97809092766416,21.491738125286275,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.19361999999999996,0.0,0.0,1.0,0.0,0.0,1.7623005434678594,532.537612839173,1.306386286695884,23.27504579999806,22.20506330506992,21.783547696814075,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.19446999999999998,0.0,0.0,1.0,0.0,0.0,1.7689233500871007,532.5405309519367,1.3114931130744065,23.301803364111745,22.104721351406894,21.676517440359333,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.19773999999999997,0.0,0.0,1.0,0.0,0.0,1.7944016767281816,532.5517571033922,1.331139374554134,23.40474128723145,21.718699953197383,21.26476574788052,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.20039999999999997,0.0,0.0,1.0,0.0,0.0,1.8151271656778067,532.5608890798056,1.3471207371033926,23.362873569265332,21.73963721772119,21.181030311948284,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.20185999999999998,0.0,0.0,1.0,0.0,0.0,1.8265028099885037,532.5659013676114,1.3558924624123843,23.339893543614757,21.75112909975305,21.13507026064713,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.20598,0.0,0.0,1.0,0.0,0.0,1.8586039432488257,532.5800456318307,1.3806455502706345,22.821111594681195,22.20506330506992,21.621433612519663,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.2101,0.0,0.0,1.0,0.0,0.0,1.8907050765091478,532.5941898960499,1.4053986381288848,22.7562638510645,22.042938671280854,21.589004465963992,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.21422000000000002,0.0,0.0,1.0,0.0,0.0,1.9228062097694698,532.6083341602691,1.430151725987135,22.88595933829789,22.269911048686613,21.88082458698645,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.21744000000000002,0.0,0.0,1.0,0.0,0.0,1.9478949595505952,532.6193886580327,1.4494975859151848,23.392779082098272,21.661727356126157,21.22195892004595,18.381100000000004,18.547448638585134,0.2340925405736982,0.0
0.21834000000000003,0.0,0.0,1.0,0.0,0.0,1.9549073430297919,532.6224784244883,1.4549048138453853,23.53443677446484,21.491738125286275,21.03780391996941,18.38628597560976,18.547448638585134,0.2340925405736982,0.0
0.22245999999999994,0.0,0.0,1.0,0.0,0.0,1.9870084762901132,532.6366226887076,1.4796579017036349,23.728980005314924,21.97809092766416,21.39446123511391,18.410026219512194,18.547448638585134,0.2340925405736982,0.0
0.22337,0.0,0.0,1.0,0.0,0.0,1.9940987751413013,532.6397467859016,1.4851252099441712,23.464002586924856,21.99241409433678,21.430270316848873,18.41526981707317,18.547448638585134,0.2340925405736982,0.0
0.22657999999999995,0.0,0.0,1.0,0.0,0.0,2.0191096095504353,532.6507669529268,1.5044109895618851,22.52930202315339,22.042938671280854,21.55658586890297,18.43376646341463,18.547448638585134,0.2340925405736982,0.0
0.23069999999999996,0.0,0.0,1.0,0.0,0.0,2.051210742810757,532.664911217146,1.5291640774201352,23.210198056381365,22.561720620214416,21.88082458698645,18.45750670731707,18.547448638585134,0.2340925405736982,0.0
0.23481999999999997,0.0,0.0,1.0,0.0,0.0,2.0833118760710794,532.6790554813653,1.5539171652783854,23.14535031276467,21.88082458698645,21.362042638052884,18.481246951219504,18.547448638585134,0.2340925405736982,0.0
0.23893999999999999,0.0,0.0,1.0,0.0,0.0,2.1154130093314016,532.6931997455845,1.5786702531366357,23.30747494655373,22.52930202315339,22.17263415851425,18.50498719512194,18.547448638585134,0.2340925405736982,0.0
