,time,wheel freq,motor current,motor rpm,motor torque,bamocar dc voltage,pack current,pack voltage,tractive voltage,left thermistor,right thermistor,middle thermistor,motor temperature,igbt temperature,pack power,real torque,motor power (w),controller efficiency
53123,112.73749,334.50830078125,90.0,1646.0,9072.0,479.0,22.688725373283763,507.72006082052906,504.3542492958763,29.17675960645392,26.46610047297044,27.10574752743469,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9463.042559290101,0.7873953838320794
53124,112.74027,334.50830078125,89.2741514360311,1634.5073977371592,8950.29939077455,478.87902523933855,22.49166281207223,507.6265515374723,504.3008160623251,30.197685257143345,25.92561042260545,26.41512623682679,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9396.970272333689,0.7818976791115576
53125,112.74313,221.27267158144463,88.52741514360348,1622.6840731070552,8825.096605744184,478.7545691906006,22.28892938579008,507.5303513397954,504.2458451817653,29.864358157350384,26.86500561726864,27.324213590009748,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9328.996624601625,0.7762417670609549
53126,112.74346,208.2070220581737,88.44125326370656,1621.3198433420205,8810.650130548132,478.7402088772844,22.265537067372524,507.5192513169864,504.2395023878545,29.82589733814287,26.9733973705008,27.42910828460952,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9321.15351140164,0.7755891618243361
53127,112.74355,204.64366309733285,88.41775456918955,1620.9477806788343,8806.710182767449,478.7362924281983,22.259157344167825,507.5162240380385,504.23777253496974,29.815408023813696,27.00295875774551,27.457715928590865,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9319.014480528947,0.7754111785779879
53128,112.74388,191.5780135746246,88.33159268929634,1619.5835509138587,8792.26370757202,478.7219321148828,22.235765025751277,507.5051240152299,504.2314297410591,29.77694720460784,27.111350510973008,27.56261062318612,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9311.171367329303,0.7747585733413974
53129,112.74422,178.11643527780194,88.24281984334115,1618.1779808529016,8777.3794604002,478.7071366405569,22.21166384919964,507.4936876280932,504.2248947412721,29.737320906030043,27.223026862788952,27.67068394489593,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9303.09058403228,0.7740861921885115
53130,112.74447,168.2182159423828,88.17754569190667,1617.144473455189,8766.435161009686,478.6962576153178,22.193942395853703,507.48527851990485,504.22008959437017,29.70818392178308,27.30514182735552,27.750149622619883,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9297.148831608285,0.7735917942820016
53131,112.7485,168.2182159423828,87.12532637075797,1600.484334203668,8590.01305483042,478.5208877284597,21.90827256791049,507.3497236959055,504.1426306263086,30.06419015799457,27.483144945461262,27.92815274072563,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9201.367782531222,0.7656221000288744
53132,112.75262,364.113037109375,86.04960835509227,1583.4521322889611,8409.651000870472,478.3416013925154,21.616223016762586,507.2111415929582,504.06344180536223,29.218668107561744,27.216140268302645,28.0171542997785,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9103.44770258147,0.7574744225293993
53133,112.75674,348.8000793457031,84.97389033942657,1566.419930374254,8229.288946910523,478.1623150565711,21.32417346561467,507.0725594900109,503.9842529844159,29.53018080367734,27.0381371501969,27.52763848555716,28.265799999999984,28.35546081499251,12018.15854346969,54.9,9005.527622631715,0.7493267450299239
53134,112.76047,348.8000793457031,84.0,1551.0,8066.0,478.0,21.05976938168678,506.94709559583765,503.9125601926367,29.48988592243712,26.836688960574357,27.40678005841506,28.265799999999984,28.35546081499251,12018.15854346969,51.24,8322.41823136595,0.6924869730469735
53135,112.76086,348.8000793457031,84.0,1551.0,8059.41227688296,477.9830213321726,21.03212391446676,506.9339773870636,503.9050641634696,29.485672784720364,26.81562601313417,27.39414338640839,28.265799999999984,28.35433195264531,12018.15854346969,51.24,8322.41823136595,0.6924869730469735
53136,112.76307,346.6975010251489,84.0,1551.0,8022.081845885922,477.8868088811493,20.875466266884644,506.8596408706768,503.86258666485503,29.628896167371305,27.03046497039736,27.53736676905933,28.265799999999984,28.34793506601108,12018.15854346969,51.24,8322.41823136595,0.6924869730469735
53137,112.76317,346.60236173463664,84.0,1551.0,8020.392686112488,477.8824553765786,20.868377685546875,506.8562772274017,503.8606646060944,29.635376863418134,27.040186190181934,27.543847465106165,28.265799999999984,28.347645614127213,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53138,112.76498,344.8803405761719,84.0,1551.0,7989.818894209905,477.80365694384,20.62914790620412,507.0231763923738,504.08905379317446,29.75267746187898,27.216140268302645,27.66114806356701,28.265799999999984,28.342406535028584,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53139,112.7664,343.7195947147144,84.0,1551.0,7965.832825424602,477.74183717892936,20.4414648748977,507.1541138588152,504.2682320504406,29.675991720460196,27.047423652722,27.553782037236218,28.265799999999984,28.3382963182772,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53140,112.7691,341.5125427246094,84.0,1551.0,7920.22551153685,477.62429255550734,20.084602773116305,507.40307946402186,504.60892310299033,29.53018080367734,26.726624454081307,27.349635367451416,28.265799999999984,28.33048111741186,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53141,112.77322,348.1617736816406,84.0,1551.0,7850.632128863795,477.44492816717474,19.540057640028497,507.7829825356699,505.1287924128062,29.79718548083596,27.082630690292795,27.705641603662908,28.265799999999984,28.318555699795137,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53142,112.77733,348.1617736816406,84.0,1551.0,7781.207662168155,477.26599912929936,18.996834218429186,508.1619635124835,505.6473999039085,29.39667122566749,27.0381371501969,27.705641603662908,28.265799999999984,28.30665922736681,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53143,112.78145,352.9663391113281,84.0,1551.0,7711.6142794951,477.0866347409668,18.45228908534137,508.5418665841315,506.1672692137244,30.15319171704745,26.904627572187053,27.438636926504287,28.265799999999984,28.294733809750085,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53144,112.78344,342.89687559437306,84.0,1551.0,7678.0,477.0,18.189268499213185,508.7253634561174,506.4183711376412,29.816634752646948,26.7994569427755,27.438636926504287,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8322.41823136595,0.7914990419155914
53145,112.78507,334.64902356799143,82.93649412788686,1549.7237929534642,7720.540234884525,477.0,17.97382952665773,508.8756649140745,506.6240475878827,29.54096246522573,26.71331215587128,27.438636926504287,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8315.57030822534,0.7908477739242189
53146,112.7854,332.9792130350077,82.72118312309865,1549.4654197477184,7729.152675076054,477.0,17.93021304755049,508.90609404360015,506.6656876054172,29.485151511329452,26.69587180024,27.438636926504287,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8314.183918877825,0.7907159221222817
53147,112.78566,331.6636047363281,82.55154414963367,1549.2618529795604,7735.938234014653,477.0,17.895848548860847,508.93006850928646,506.69849489195866,29.441179244624465,26.68213091398541,27.438636926504287,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8313.091612119206,0.7906120388843946
53148,112.78599,331.6636047363281,82.33623314484548,1549.003479773815,7744.550674206181,477.0,17.852232069753608,508.9604976388121,506.7401349094931,29.39016346263553,26.703994820552097,27.44592489535985,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8311.705222771692,0.7904801870824576
53149,112.78632,331.6636047363281,82.12092214006655,1548.7451065680798,7753.163114397338,477.0,17.808615590648245,508.9909267683365,506.78177492702577,29.339147680648797,26.72585872711784,27.453212864215097,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8310.318833424235,0.790348335280526
53150,112.78937,331.6636047363281,80.13092648978206,1546.3571117877384,7832.762940408717,477.0,17.405493586784495,509.2721656927363,507.1666296345353,28.867638180455284,26.92793422720077,27.52057136424274,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8297.505234909522,0.7891297049899137
53151,112.78969,331.6636047363281,79.9221400608985,1546.1065680730785,7841.11439756406,477.0,17.36319881916575,509.3016727274276,507.2070078333562,28.81816833125436,26.949135591144028,27.52763848555716,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8296.16085736043,0.7890018486971274
53152,112.79381,350.4583435058594,77.23401478904012,1542.8808177468482,7948.639408438395,477.0,16.81865368607794,509.6815757990756,507.7268771431721,28.9961714493601,26.281616658816944,26.86013403209116,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8278.851996415973,0.7873556989275142
53153,112.79792,332.76934814453125,74.55241409308638,1539.6628969117037,8055.903436276544,477.0,16.275430264478626,510.06055677588927,508.2454846342744,29.040664989456,26.77113247303828,27.349635367451416,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8261.585147269938,0.7857135446670518
53154,112.80205,359.05517578125,71.85776424532337,1536.429317094388,8163.689430187065,477.0,15.72956341990232,510.44138194237166,508.76661576280384,30.24219327610032,26.014611981658323,26.593129354932536,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8244.23427452706,0.7840633993882878
53155,112.80423,359.05517578125,70.43540669856633,1534.7224880382796,8220.583732057346,477.0,15.441430315502089,510.6423986162044,509.04169224226894,29.675701600961613,25.613350884994336,26.14465293888846,28.265799999999984,28.28897371726044,10514.754649890638,51.24,8235.075702473945,0.7831923783936886
53158,112.80643,358.5288759990795,69.0,1533.0,8278.0,477.0,15.607653862866911,510.6203165870823,508.9619059628002,29.209170326122614,25.34559536578136,25.846761954027205,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53159,112.81028,351.02423095703125,69.0,1533.0,8431.63141862486,477.0,15.932657635575868,510.56488227517633,508.7956030270824,29.70818392178308,26.593129354932536,27.26063380839854,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53160,112.81236,350.2419439519469,69.0,1533.0,8514.632288947127,477.0,16.108244089403602,510.53493334822446,508.7057562462268,29.753116747712827,27.064920372336697,27.732432135518977,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53161,112.8144,349.4747009277344,69.0,1533.0,8596.036988685768,477.0,16.280453880656662,510.5055603621757,508.61763728808046,29.79718548083596,27.52763848555716,28.195157417884246,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53162,112.81851,349.4747009277344,69.0,1533.0,8760.04351610077,477.0,16.627405960093782,510.4463824344008,508.4401035047558,28.90716989030723,26.593129354932536,27.17163224934567,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53163,112.82263,356.1832580566406,69.0,1533.0,8924.449086161678,477.0,16.975202205174575,510.38706052140014,508.2621377657538,28.86266187135025,27.30514182735552,27.483144945461262,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53164,112.82602,342.73837173818555,69.0,1533.0,9059.724543080556,477.0,17.261374358286808,510.3382495298778,508.1157047911869,29.49415897988503,27.234975481962767,27.65855510157814,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53165,112.82635,341.42957749477364,69.0,1533.0,9072.89295039147,477.0,17.289231824519447,510.3334980174287,508.1014502538394,29.55563214974345,27.228145129756275,27.675630426510164,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53166,112.82667,340.16044368299225,69.0,1533.0,9085.662315056476,477.0,17.316245125108424,510.3288904902053,508.0876276721693,29.61524249627227,27.22152175791974,27.692188317353185,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53167,112.82693,339.1292724609375,69.0,1533.0,9096.037423846616,477.0,17.33819343183659,510.3251468743364,508.0763968245625,29.663675902826107,27.216140268302645,27.705641603662908,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53168,112.82726,340.6325490729093,69.0,1533.0,9109.205831157533,477.0,17.366050898069233,510.3203953618872,508.062142287215,29.618949231017098,27.14159581528763,27.6534604865524,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53169,112.82941,350.42662396893394,69.0,1533.0,9195.0,477.0,17.54754651140024,510.2894385383553,507.9692718166193,29.327548187417552,26.655927409288385,27.313492602352923,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6756.934337748274,0.8602681029998063
53170,112.83087,357.0774841308594,69.88946910356535,1539.41688424715,9217.427328111326,477.0,17.670794695336156,510.26841669539886,507.9062062877499,29.129666548508872,26.32612467777392,27.082630690292795,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6785.217746431198,0.8638690428813881
53171,112.83499,357.0774841308594,72.39947780678686,1557.5248041775335,9280.715404699697,477.0,18.01859094041695,510.20909478239815,507.728240548748,29.79718548083596,27.0381371501969,27.750149622619883,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6865.031201070993,0.87403059925959
53172,112.83534,356.894953372706,72.61270670147641,1559.0630983463657,9286.091818972942,477.0,18.048136737935728,510.20405529949767,507.71312210004646,29.770657635668144,27.11392923211489,27.81836249634608,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6871.81147027578,0.8748938382722949
53173,112.8391,354.9340515136719,74.90339425587241,1575.5887728459368,9343.84986945164,477.0,18.365543019854076,510.1499168546233,507.55070676542334,29.485672784720364,27.92815274072563,28.55116365409574,28.265799999999984,28.28897371726044,7854.45178565431,42.09,6944.650933733447,0.8841674916659925
53174,112.84322,348.1568298339844,77.41340295909393,1593.6966927763206,9407.137946040011,477.0,18.713339264934863,510.0905949416226,507.37274102642135,28.951663430403126,26.32612467777392,25.258105969139443,28.265799999999984,28.28897371726044,7854.45178565431,42.09,7024.464388373242,0.8943290480441944
53175,112.84583,352.1766472973932,79.00348128807893,1605.1679721497123,9447.230635335132,477.0,18.9336664978626,510.0530147977072,507.2600005946748,29.205387266808785,25.79049056329987,24.80292457035311,28.265799999999984,28.28897371726044,7854.45178565431,42.09,7075.025824443676,0.9007663446818518
53176,112.84593,352.3306632921646,79.06440382942128,1605.6074847693965,9448.76675369898,477.0,18.942108154296875,510.0515749454498,507.2556810379028,29.215108486594747,25.769968183434315,24.78548467001592,28.265799999999984,28.28897371726044,9608.491972101474,42.09,7076.963044216552,0.7365321285342916
53177,112.84734,354.5022888183594,79.92341166231544,1611.8046127067043,9470.426022628382,477.0,19.186258261387017,509.9372728162992,507.4170492822589,29.3521776855716,25.480602627341085,24.53958207527093,28.265799999999984,28.28897371726044,9608.491972101474,42.09,7104.277843013038,0.7393749054108083
53178,112.85146,354.5022888183594,82.43342036553696,1629.912532637088,9533.714099216751,477.0,19.899661411186027,509.60328361622624,507.8885650033589,30.06419015799457,25.836608863552577,26.504127795879665,28.265799999999984,28.28897371726044,9608.491972101474,42.09,7184.091297652833,0.7476814591209572
53179,112.85239,349.0407117825304,83.0,1634.0,9548.0,477.0,20.06069658820319,509.52789285019065,507.994999377296,29.762837791785067,25.957149810036377,26.624668742363465,28.265799999999984,28.28897371726044,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53180,112.85558,330.3069152832031,83.0,1634.0,9476.926022628306,477.0,20.613064560985038,509.2692944161533,508.3600807244587,28.729166772201484,26.37061821786981,27.0381371501969,28.252681853785877,28.51659255838708,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53181,112.85831,348.5462771227864,83.0,1634.0,9416.100957354172,477.0,21.085780725778942,509.0479860384351,508.67251711246905,29.290781290545088,26.81400670576616,27.481516020747566,28.2414553524804,28.711388619915287,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53182,112.85969,357.76617431640625,83.0,1634.0,9385.354221061803,477.0,21.324736149740293,508.9361158694789,508.8304519899245,29.57467434377324,27.0381371501969,27.705641603662908,28.23578041775456,28.8098569587096,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53183,112.86381,357.76617431640625,83.0,1634.0,9293.559617058332,477.0,22.038139299539303,508.602126669406,509.3019677110245,28.77366031229738,26.68213091398541,27.30514182735552,28.218837859007827,29.103834897719256,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53184,112.86798,365.0264758245717,83.0,1634.0,9200.651000870314,477.0,22.760200254554604,508.2640842023417,509.7792057102933,30.156003982514584,26.891569077574903,27.388919818608503,28.201689686684063,29.40138053016361,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53185,112.86824,365.4791564941406,83.0,1634.0,9194.858137510932,477.0,22.805220841677365,508.2430072139878,509.8089615567701,30.24219327610032,26.904627572187053,27.39414338640839,28.200620496083555,29.41993253602325,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53186,112.86857,364.03882580852513,83.0,1634.0,9187.50565709306,477.0,22.86236235610392,508.2162556518456,509.846728592684,30.253755843743303,26.893065004544063,27.39414338640839,28.19926344647518,29.443479312691878,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53187,112.86891,362.554848738484,83.0,1634.0,9179.930374238218,477.0,22.921235431574228,508.1886934363049,509.8856400842321,30.265668792224066,26.881152056063307,27.39414338640839,28.197865274151383,29.46773962804764,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53188,112.86924,361.11451805293046,83.0,1634.0,9172.577893820664,477.0,22.978376945998324,508.1619418741639,509.9234071201444,30.277231359866555,26.86958948842081,27.39414338640839,28.196508224543063,29.49128640471525,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53189,112.87205,348.8498840332031,83.0,1634.0,9109.970409051386,477.0,23.46494559913732,507.9341482692601,510.2449991532242,30.37568837524909,26.77113247303828,27.39414338640839,28.18495274151436,29.69179077573857,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53190,112.87537,350.8265265307392,83.0,1634.0,9036.0,477.0,24.039823865480543,507.6650113410458,510.6249584236253,28.762000893126743,26.627693067185994,26.2466281395901,28.1713,29.92868561979504,9608.491972101474,50.63,8663.404603591483,0.9016404060851507
53191,112.87617,351.3028259277344,83.0,1632.049629952116,9005.908576404076,477.0,24.17834874893633,507.6001590691872,510.71651487432416,28.373160535989992,26.593129354932536,25.970118441562427,28.1713,29.92868561979504,9608.491972101474,50.63,8653.063817268629,0.9005641928403585
53192,112.88029,351.3028259277344,83.0,1622.0052242054896,8850.937744884695,477.0,24.891751898735336,507.2661698691142,511.188030595424,29.57467434377324,26.281616658816944,26.77113247303828,28.1713,29.92868561979504,9608.491972101474,50.63,8599.8087677058,0.8950216946296656
53193,112.88129,348.85953367655094,83.0,1619.5672616456172,8813.323465389523,477.0,25.064908003056296,507.1851045292903,511.3024761587984,29.325644978887706,26.389891061557883,26.91188743518288,28.1713,29.92868561979504,9608.491972101474,50.63,8586.882784802137,0.8936764280736658
53194,112.8844,341.2608947753906,83.0,1611.9851980844348,8696.34305615985,477.0,25.603423487493053,506.9329913224386,511.6584018608915,28.55116365409574,26.726624454081307,27.349635367451416,28.1713,29.92868561979504,9608.491972101474,50.63,8546.682977971863,0.8894926490845178
53195,112.88771,333.0889527403941,83.0,1603.9155420112984,8571.839791031463,477.0,26.17657019279253,506.6646650476228,512.0372166756586,30.0169832723084,26.65512077435657,27.242385664008747,28.1713,29.92868561979504,9608.491972101474,50.63,8503.897974560961,0.8850398167841809
53196,112.88781,332.84206627410686,83.0,1603.671745755339,8568.078363082373,477.0,26.193885803222656,506.65655851364136,512.0486612319946,30.06126785291424,26.65296054234095,27.239145491699656,28.1713,29.92868561979504,13412.544158003911,50.63,8502.605376270743,0.6339293482360563
53197,112.88852,331.08917236328125,83.0,1601.9407923378428,8541.372224641003,477.0,26.0785190279583,506.6802811300663,511.9707163072569,30.37568837524909,26.637622895028432,27.216140268302645,28.1713,29.92868561979504,13412.544158003911,50.63,8493.427928409215,0.6332451046090892
53198,112.89264,331.08917236328125,83.0,1591.8963865912162,8386.401393121623,477.0,25.409066754591358,506.81793912960273,511.5184161806087,28.77366031229738,26.949135591144028,27.39414338640839,28.1713,29.92868561979504,13412.544158003911,50.63,8440.172878846382,0.6292745641258317
53199,112.89676,372.4576721191406,83.0,1581.85198084459,8231.430561602243,477.0,24.73961448122441,506.9555971291392,511.0661160539604,30.24219327610032,26.1036135407112,26.68213091398541,28.1713,29.92868561979504,13412.544158003911,50.63,8386.917829283555,0.6253040236425746
53200,112.89834,366.57045753255295,83.0,1578.0,8172.0,477.0,24.48288278415585,507.0083883037189,510.892661151022,29.6619549566425,26.18894548162382,26.80158896817555,28.1713,29.92868561979504,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53201,112.90088,357.106201171875,83.221061792863,1578.0,8132.982593559682,477.0,24.070162207857464,507.0932551286757,510.61381592731215,28.729166772201484,26.32612467777392,26.993629131239924,28.1713,30.056032139403943,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53202,112.90428,350.24659773447206,83.51697127937288,1578.0,8080.754569190687,477.0,23.517701593914047,507.2068563904291,510.2405585412433,30.30829040149737,27.46456097583728,27.948451682243736,28.1713,30.226495984549945,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53203,112.905,348.7939758300781,83.57963446475156,1578.0,8069.69451697135,477.0,23.40070993449052,507.23091312821225,510.16151580066384,30.642693052407708,27.705641603662908,28.15064939892727,28.1713,30.26259421058093,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53204,112.90911,348.7939758300781,83.93733681462194,1578.0,8006.560052219228,477.0,22.73288254528044,507.368237006391,509.71031348985576,28.64016521314861,27.12713870924977,27.66114806356701,28.1713,30.46865491750804,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53205,112.90993,344.0231198802148,84.00870322019114,1578.0,7993.963881636264,477.0,22.5996420442721,507.39563495775474,509.6202925908637,28.86158755391269,27.073997001660583,27.599147963855422,28.1713,30.50976678604277,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53206,112.91026,342.1031412661919,84.03742384682344,1578.0,7988.894691035662,477.0,22.546020867035548,507.4066609625721,509.58406466809765,28.950696544710468,27.052610704703365,27.5741967042147,28.1713,30.52631180630721,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53207,112.9106,340.12498148211233,84.06701479547394,1578.0,7983.671888598849,477.0,22.490774805642133,507.4180210887473,509.54673892949137,29.04250580795365,27.030576338142108,27.548489345797837,28.1713,30.543358190821525,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53208,112.91093,338.2050028680895,84.09573542210624,1578.0,7978.602697998247,477.0,22.43715362840558,507.4290470935647,509.51051100672527,29.131614798751425,27.009190041184887,27.52353808615711,28.1713,30.559903211085963,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53209,112.91323,324.8233337402344,84.29590948651051,1578.0,7943.271975630896,477.0,22.063430271913493,507.5058950059274,509.25801336320745,29.75267746187898,26.86013403209116,27.349635367451416,28.1713,30.675216988685023,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53210,112.91735,378.5369567871094,84.65448215839908,1578.0,7879.983899042564,477.0,21.393977998546543,507.643553005464,508.8057132365592,28.684658753244506,26.37061821786981,26.86013403209116,28.1713,30.881779059862005,13412.544158003911,50.63,8366.494776295815,0.62378134064171
53211,112.92132,365.9173827114889,85.0,1578.0,7819.0,477.0,20.748898987560278,507.7761991846288,508.36988034753216,29.394679167140527,27.03886633028609,27.7372028851838,28.1713,31.080820667282296,13412.544158003911,51.85,8568.097060061978,0.6388122163198234
53212,112.92158,365.0909118652344,85.0,1578.0,7821.002610966036,477.0,20.70665199943562,507.7848863399393,508.3413371356566,29.441179244624465,27.082630690292795,27.79464316271578,28.16958929503918,31.080820667282296,13412.544158003911,51.85,8568.097060061978,0.6388122163198234
53213,112.92558,365.0909118652344,85.0,1578.0,7851.812010443875,477.0,20.05669833597183,507.9185348831787,507.9022107991044,28.951663430403126,27.082630690292795,27.61664004461004,28.143270757180144,31.080820667282296,13412.544158003911,51.85,8568.097060061978,0.6388122163198234
53214,112.92726,362.3830023871592,85.0,1578.0,7864.7519582244995,477.0,19.783717797318467,507.974667271339,507.7177777377534,28.951663430403126,26.892269059875364,27.46089013160197,28.132216971279405,31.080820667282296,13412.544158003911,51.85,8568.097060061978,0.6388122163198234
53215,112.92955,358.6918638723836,85.0,1578.0,7882.390339425558,477.0,19.411619324985555,508.0511810623436,507.46637791007737,28.951663430403126,26.632788027936037,27.24858816684588,28.11714960835511,31.080820667282296,13412.544158003911,51.85,8568.097060061978,0.6388122163198234
53216,112.92965,358.5306787843969,85.0,1578.0,7883.160574412528,477.0,19.39537048339844,508.0545222759247,507.4553997516632,28.951663430403126,26.621456978506004,27.23931733869029,28.116491644908614,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53217,112.9299,358.1277160644531,85.0,1578.0,7885.086161879845,477.0,19.37448717042517,508.0497729225477,507.4459010449093,28.951663430403126,26.593129354932536,27.216140268302645,28.114846736292463,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53218,112.93382,363.7334899902344,85.0,1578.0,7915.279373368151,477.0,19.04703682299588,507.9753030615952,507.2969613230043,29.085173008412973,27.12713870924977,27.66114806356701,28.089054569190587,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53219,112.93794,363.7334899902344,85.0,1578.0,7947.01305483029,477.0,18.702879825188205,507.89703371794127,507.1404226356964,28.373160535989992,26.949135591144028,27.52763848555716,28.06194647519581,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53220,112.94206,329.7653503417969,85.0,1578.0,7978.746736292428,477.0,18.35872282738053,507.8187643742872,506.9838839483885,28.951663430403126,27.483144945461262,27.972646280821525,28.03483838120103,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53221,112.9443,346.0530831049967,85.0,1578.0,7996.0,477.0,18.171608343135564,507.7762101680288,506.8987755358714,28.612939050318364,27.21700042510788,27.779089492201663,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8568.097060061978,0.8705393758131813
53222,112.94618,359.72314453125,83.93646649260185,1576.7728459530022,7997.390774586597,477.0,18.01456582957286,507.74049503063327,506.8273452610805,28.328652517033017,26.993629131239924,27.61664004461004,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8561.433958045296,0.8698623885393537
53223,112.9503,389.8279113769531,81.60574412532473,1574.0835509138362,8000.438642297652,477.0,17.67040883176519,507.6622256869793,506.6708065737725,30.46468993430196,26.593129354932536,27.216140268302645,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8546.831840859797,0.8683787781307523
53224,112.95039,389.8279113769531,81.55483028720452,1574.0248041775435,8000.505221932117,477.0,17.662890839094622,507.6605159197636,506.667387039341,30.458843116553947,26.585333597935183,27.20639557205596,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8546.512862571763,0.8683463691655157
53225,112.95187,389.8279113769531,80.7175805047842,1573.0587467362895,8001.600087032205,477.0,17.539261626289868,507.6323997477713,506.61115469535656,30.362695446920068,26.45713670509001,27.04614945599949,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8541.267441835224,0.867813421737183
53226,112.9522,389.8279113769531,80.53089643168212,1572.8433420365564,8001.844212358569,477.0,17.511695653165244,507.6261306013138,506.5986164024415,30.34125711517797,26.428552262767216,27.010418903096,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8540.097854779135,0.8676945888646526
53227,112.95254,389.8279113769531,80.33855526544575,1572.621409921668,8002.095735422109,477.0,17.483294347520218,507.6196714807208,506.5856981612555,30.319169137018303,26.39910162522099,26.97360560616321,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8538.89282569098,0.8675721549959785
53228,112.95287,389.8279113769531,80.15187119234368,1572.406005221935,8002.339860748473,477.0,17.455728374395594,507.6134023342632,506.5731598683404,30.29773080527621,26.370517182898197,26.93787505325972,28.020099999999985,31.080820667282296,9842.285481984563,51.85,8537.723238634893,0.8674533221234482
